"target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSG00000161547","SRSF2",7,37.8229521959114,3.68981707279632e-06,0.000339174043240065
"ENSG00000133216","EPHB2",6,24.8726756555047,3.68731167106969e-06,0.000339174043240065
"ENSG00000173894","CBX2",3,9.70649013973584,3.74681333351775e-06,0.000343132886510074
"ENSG00000099260","PALMD",4,16.729377055288,3.8476161841573e-06,0.000351059350728574
"ENSG00000248498","ASNSP1",2,3.59908716891265,3.89403281097113e-06,0.000352938395152537
"ENSG00000138166","DUSP5",2,10.6139986250721,3.89686395297301e-06,0.000352938395152537
"ENSG00000180596","H2BC4",2,12.5743425895096,3.96785888868047e-06,0.000358052028288071
"ENSG00000161798","AQP5",2,9.46583824557,4.30737120396538e-06,0.000387270400035355
"ENSG00000140534","TICRR",3,13.6471518105249,4.3409845387904e-06,0.000388873287684005
"ENSG00000268089","GABRQ",1,3.9775588987186,4.4137251425591e-06,0.000393956952488925
"ENSG00000011422","PLAUR",6,15.0676313250502,4.4455149134551e-06,0.000395361949072081
"ENSG00000160213","CSTB",4,17.6248242157491,4.46635542279742e-06,0.000395786567771994
"ENSG00000158710","TAGLN2",5,28.8887268246603,4.54962496085237e-06,0.000401720469213613
"ENSG00000273703","H2BC14",1,4.06065646698325,4.71548431205851e-06,0.000414878414384148
"ENSG00000163808","KIF15",4,12.9566791362599,4.77523329204703e-06,0.000418640114411312
"ENSG00000101986","ABCD1",3,11.4175940748224,5.08488021316975e-06,0.000444205759047649
"ENSG00000105974","CAV1",7,20.828442880353,5.21088541448658e-06,0.000453604813377656
"ENSG00000162521","RBBP4",14,60.231673415676,5.24368772729913e-06,0.000454852982964839
"ENSG00000147862","NFIB",14,60.6320991235544,5.38390895577141e-06,0.000465377533773434
"ENSG00000089685","BIRC5",7,24.3741852537163,5.408059914708e-06,0.00046583061538053
"ENSG00000148426","PROSER2",5,18.1157996112543,5.48777585455153e-06,0.00047105002849086
"ENSG00000164197","RNF180",2,7.86634604648072,5.53115496988137e-06,0.000473125009316068
"ENSG00000135486","HNRNPA1",21,97.2138666723524,5.55996462666159e-06,0.000473943697501066
"ENSG00000183742","MACC1",5,23.269850146257,5.5884909730671e-06,0.000474732672832786
"ENSG00000198729","PPP1R14C",1,3.44800223008615,5.70552916860792e-06,0.000483009316387134
"ENSG00000196352","CD55",11,44.4515679523213,5.81858874965718e-06,0.000490893609067824
"ENSG00000166851","PLK1",3,13.3429721859006,5.9190063765048e-06,0.000497661167526265
"ENSG00000145721","LIX1",2,6.85229708593363,6.13831580944768e-06,0.000514344931856271
"ENSG00000197061","H4C3",1,7.00771178349583,6.2442974748633e-06,0.000521451756926296
"ENSG00000275126","H4C13",1,5.57112143878178,6.34692575520379e-06,0.000528231472903531
"ENSG00000107372","ZFAND5",7,38.4623132451905,6.74354952236289e-06,0.000557474303635603
"ENSG00000080824","HSP90AA1",8,38.3835801348563,6.73798202926446e-06,0.000557474303635603
"ENSG00000088325","TPX2",2,13.1165833238083,6.85820659616021e-06,0.000565056586944504
"ENSG00000198736","MSRB1",3,10.8697183384258,6.95895014810303e-06,0.000571445789661727
"ENSG00000146918","NCAPG2",10,37.6664712862851,7.26791594790125e-06,0.000594834250420423
"ENSG00000184270","H2AC21",1,6.87660233208221,7.43761499965836e-06,0.000606707435485376
"ENSG00000161996","WDR90",20,61.7866407351648,8.50813855773747e-06,0.000691742552375784
"ENSG00000167106","FAM102A",6,28.0692523764334,8.54373045028668e-06,0.000692351314614514
"ENSG00000142945","KIF2C",6,18.2228799954231,8.58261443289249e-06,0.000693221988702645
"ENSG00000273706","LHX1",4,12.8954001008328,8.85266167533277e-06,0.000712697125398114
"ENSG00000105771","SMG9",9,34.5481220973057,9.02361167933138e-06,0.000721742447143924
"ENSG00000010292","NCAPD2",10,34.6204675644239,9.00069519677232e-06,0.000721742447143924
"ENSG00000276966","H4C5",1,7.6001903117259,9.23271259273271e-06,0.000736077264472396
"ENSG00000188818","ZDHHC11",9,29.3132651995002,9.38147472970976e-06,0.000745524612794839
"ENSG00000259781","HMGB1P6",1,5.81762221060856,9.48105115519663e-06,0.0007486079974624
"ENSG00000111665","CDCA3",7,24.2468404073871,9.47017853228588e-06,0.0007486079974624
"ENSG00000132530","XAF1",11,30.324002753492,9.62250105438002e-06,0.000757349244327961
"ENSG00000169429","CXCL8",1,2.62187356974097,9.69146234982827e-06,0.000760347691044648
"ENSG00000203811","H3C14",1,7.96241587077875,1.0071256474904e-05,0.000785143681200187
"ENSG00000203852","H3C15",1,7.96241587077875,1.0071256474904e-05,0.000785143681200187
"ENSG00000065809","FAM107B",15,39.2686928962542,1.15144462154776e-05,0.000892007492195882
"ENSG00000277775","H3C7",1,7.21266027847159,1.14970943178816e-05,0.000892007492195882
"ENSG00000183580","FBXL7",2,6.17927053487584,1.19776008594507e-05,0.000924978674522156
"ENSG00000148773","MKI67",4,20.4093428783942,1.20853453198272e-05,0.000930382756106072
"ENSG00000198959","TGM2",4,22.8607364864944,1.21610244866875e-05,0.000933292330933165
"ENSG00000136999","CCN3",2,10.6224007977036,1.22684616046525e-05,0.000938613514380787
"ENSG00000112742","TTK",5,15.2591431734017,1.23571276724031e-05,0.000942470093528326
"ENSG00000278463","H2AC4",1,5.56805221410639,1.26279394131745e-05,0.00096015212173936
"ENSG00000164733","CTSB",37,143.058879669111,1.30387000256617e-05,0.000988333461945156
"ENSG00000275713","H2BC9",1,7.18071825386855,1.39460696249134e-05,0.00105386940248387
"ENSG00000172183","ISG20",5,15.1035300062364,1.41104501030516e-05,0.00106303039232011
"ENSG00000171552","BCL2L1",11,56.7671596465035,1.44416490512861e-05,0.00107950820065985
"ENSG00000182022","CHST15",4,19.4483926237822,1.44606334977775e-05,0.00107950820065985
"ENSG00000131747","TOP2A",4,14.4414159968071,1.44171517965932e-05,0.00107950820065985
"ENSG00000075218","GTSE1",4,13.9000204819067,1.47511434883527e-05,0.00109786833787181
"ENSG00000007062","PROM1",6,11.5587816911614,1.51378424308541e-05,0.00112325526591594
"ENSG00000134516","DOCK2",4,9.41487180471584,1.62267940810565e-05,0.0012004416582187
"ENSG00000114251","WNT5A",4,13.6430943428074,1.69201809576177e-05,0.00124798999368537
"ENSG00000165891","E2F7",4,12.9795749905729,1.71623565929889e-05,0.00125831742460798
"ENSG00000024526","DEPDC1",4,15.882700940576,1.71211124175866e-05,0.00125831742460798
"ENSG00000235888","",1,4.43561565252809,1.73551416470489e-05,0.00126867630408027
"ENSG00000197321","SVIL",14,57.1573694998263,1.75278369283848e-05,0.00127750965304958
"ENSG00000108691","CCL2",1,3.1720794498023,1.7688317038385e-05,0.00128540321604901
"ENSG00000166278","C2",5,11.8193477266286,1.77824609108976e-05,0.00128815531424463
"ENSG00000162645","GBP2",4,15.5077911900471,1.78307676946384e-05,0.00128815531424463
"ENSG00000177706","FAM20C",5,17.0575401841093,1.79727270233405e-05,0.00129461441584793
"ENSG00000101447","FAM83D",2,9.62667408975974,1.82396297814566e-05,0.00131000956170899
"ENSG00000128165","ADM2",1,3.99107480151255,1.9023113686655e-05,0.00136230931881031
"ENSG00000152253","SPC25",2,6.61411882612764,1.91725810951926e-05,0.00136903343559441
"ENSG00000152270","PDE3B",3,7.32631933161113,1.94128951356198e-05,0.00137863286638506
"ENSG00000131981","LGALS3",5,19.5368982792227,1.94270688195696e-05,0.00137863286638506
"ENSG00000196954","CASP4",8,23.2966283262516,1.94749030851229e-05,0.00137863286638506
"ENSG00000203760","CENPW",2,9.56416610020374,1.97382739804363e-05,0.00139327329371934
"ENSG00000039139","DNAH5",8,20.5999755494819,1.9865064108637e-05,0.00139821672661792
"ENSG00000092853","CLSPN",4,17.9405323630884,2.08270859244438e-05,0.00146175288247485
"ENSG00000166145","SPINT1",11,39.1653595663941,2.09209707453612e-05,0.00146417077929538
"ENSG00000262202","",1,5.8883051356294,2.11064502378744e-05,0.00146880621923739
"ENSG00000101911","PRPS2",4,14.537069002112,2.10907390240165e-05,0.00146880621923739
"ENSG00000175130","MARCKSL1",1,7.75809772862327,2.13237884315228e-05,0.00147975078312835
"ENSG00000267288","",1,4.28717687915356,2.19243439848314e-05,0.00151715228670315
